Date,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num,Flight_num
1/9/1985,Air India,India,1195,20.199,0,852,0.994,0,1985,9,A036
1/9/1985,Air India,Singapore,240,17.725,0,259,39.314,0,1985,9,A036
1/9/1985,Air New Zealand,New Zealand,25877,1350.148,1.8,23245,921.49,0.906,1985,9,A042
1/9/1985,Alitalia,Italy,2710,66.574,0,1751,42.605,0,1985,9,A059
1/9/1985,Alitalia,Singapore,453,19.904,0,208,71.812,0,1985,9,A059
1/9/1985,Alitalia,Thailand,102,12.952,0,130,6.506,0,1985,9,A059
1/9/1985,British Airways,India,77,2.5,0,84,0.2,0,1985,9,A135
1/9/1985,British Airways,New Zealand,2075,58.2,0,2674,40.8,0,1985,9,A135
1/9/1985,British Airways,Oman,136,0.4,0,667,55.2,0,1985,9,A135
1/9/1985,British Airways,Singapore,3920,97.7,0,2503,213.2,0,1985,9,A135
1/9/1985,British Airways,UK,9149,336.5,0,5429,96.2,0,1985,9,A135
1/9/1985,British Airways,United Arab Emirates,279,0.1,0,273,65.6,0,1985,9,A135
1/9/1985,Garuda Indonesia,Indonesia,9108,282.738,0,7710,186.282,0,1985,9,A121
1/9/1985,Japan Airlines,Japan,4480,184.233,0,3899,158.073,0,1985,9,A147
1/9/1985,Malaysia Airlines,Malaysia,6811,318.041,1.903,5225,464.116,0.449,1985,9,A186
1/9/1985,Philippine Airlines,Philippines,4173,220.755,0,3304,75.811,0,1985,9,A199
1/9/1985,Qantas Airways,Bahrain,198,0.995,0.522,154,49.216,2.824,1985,9,A201
1/9/1985,Qantas Airways,Brunei,0,0,0,0,33.944,0,1985,9,A201
1/9/1985,Qantas Airways,Canada,758,20.939,0,512,8.22,2.459,1985,9,A201
1/9/1985,Qantas Airways,China,672,26.462,0.314,601,11.908,0.019,1985,9,A201
1/9/1985,Qantas Airways,Fiji,2966,7.164,0.116,2277,42.877,1.125,1985,9,A201
1/9/1985,Qantas Airways,Germany,1074,290.542,6.03,972,14.048,12.179,1985,9,A201
1/9/1985,Qantas Airways,Greece,2176,16.459,2.274,876,1.778,3.341,1985,9,A201
1/9/1985,Qantas Airways,Hong Kong,9343,282.533,3.557,5075,387.596,11.388,1985,9,A201
1/9/1985,Qantas Airways,India,234,5.735,0.023,380,2.186,1.754,1985,9,A201
1/9/1985,Qantas Airways,Indonesia,7209,66.43,0.449,7066,14.903,1.157,1985,9,A201
1/9/1985,Qantas Airways,Italy,2706,45.059,3.077,1483,3.354,3.34,1985,9,A201
1/9/1985,Qantas Airways,Japan,3837,389.402,25.51,4008,200.234,9.534,1985,9,A201
1/9/1985,Qantas Airways,Netherlands,450,41.078,0.042,282,4.494,5.504,1985,9,A201
1/9/1985,Qantas Airways,New Caledonia,404,4.774,0.78,365,17.317,0.3,1985,9,A201
1/9/1985,Qantas Airways,New Zealand,25559,827.079,23.522,27679,654.398,61.853,1985,9,A201
1/9/1985,Qantas Airways,Papua New Guinea,2426,13.815,1.243,2173,86.368,18.587,1985,9,A201
1/9/1985,Qantas Airways,Philippines,1468,122.421,0.313,780,62.668,1.097,1985,9,A201
1/9/1985,Qantas Airways,Singapore,14757,335.475,11.443,9733,722.998,10.259,1985,9,A201
1/9/1985,Qantas Airways,Tahiti,1088,0.951,0.184,882,45.06,1.341,1985,9,A201
1/9/1985,Qantas Airways,Thailand,1009,12.66,1.146,862,17.883,1.538,1985,9,A201
1/9/1985,Qantas Airways,UK,8562,414.827,6.572,6060,53,47.102,1985,9,A201
1/9/1985,Qantas Airways,USA,12248,551.223,0.073,8884,363.331,48.385,1985,9,A201
1/9/1985,Qantas Airways,Vanuatu,539,2.785,0,471,1.576,0,1985,9,A201
1/9/1985,Qantas Airways,Yugoslavia,1138,1.227,0.546,296,3.606,0.287,1985,9,A201
1/9/1985,Qantas Airways,Zimbabwe,1276,23.068,0.188,758,9.965,0.47,1985,9,A201
1/9/1985,Singapore Airlines,Singapore,16437,659.715,0,12008,701.563,0,1985,9,A225
1/9/1985,South African Airways,Mauritius,245,10.193,0,188,0.928,0,1985,9,A231
1/9/1985,South African Airways,South Africa,1186,25.879,0,1026,22.965,0,1985,9,A231
1/10/1985,Air China,China,532,16.809,0,197,6.108,0,1985,10,A020
1/10/1985,Air India,India,1205,42.619,0,557,3.313,0,1985,10,A036
1/10/1985,Air India,Singapore,253,2.428,0,151,37.687,0,1985,10,A036
1/10/1985,Air New Zealand,New Zealand,23779,1182.912,1.428,21359,839.841,0.44,1985,10,A042
1/10/1985,Alitalia,Italy,2937,83.047,0,932,61.277,0,1985,10,A059
1/10/1985,Alitalia,Singapore,392,15.881,0,213,54.332,0,1985,10,A059
1/10/1985,Alitalia,Thailand,171,16.849,0,159,15.265,0,1985,10,A059
1/10/1985,British Airways,India,120,0.9,0,72,7.2,0,1985,10,A135
1/10/1985,British Airways,New Zealand,2329,74.6,0,2093,40.6,0,1985,10,A135
1/10/1985,British Airways,Oman,335,1.7,0,207,77.4,0,1985,10,A135
1/10/1985,British Airways,Singapore,4314,85.2,0,2586,180.7,0,1985,10,A135
1/10/1985,British Airways,UK,7859,381.4,0,3913,109,0,1985,10,A135
1/10/1985,British Airways,United Arab Emirates,311,1.9,0,125,108.1,0,1985,10,A135
1/10/1985,Garuda Indonesia,Indonesia,9585,242.828,0,6258,219.56,0,1985,10,A121
1/10/1985,Japan Airlines,Japan,5384,343.933,0,4096,417.337,0,1985,10,A147
1/10/1985,Malaysia Airlines,Malaysia,7148,271.93,1.908,4947,334.677,0.214,1985,10,A186
1/10/1985,Philippine Airlines,Philippines,4852,260.202,0,3148,96.946,0,1985,10,A199
1/10/1985,Qantas Airways,Bahrain,439,1.094,0.414,146,90.626,2.688,1985,10,A201
1/10/1985,Qantas Airways,Brunei,0,0,0,0,48.4,0,1985,10,A201
1/10/1985,Qantas Airways,Canada,870,18.698,0,303,3.864,1.858,1985,10,A201
1/10/1985,Qantas Airways,China,344,35.738,0.292,456,13.85,0.004,1985,10,A201
1/10/1985,Qantas Airways,Fiji,2503,9.954,0.171,2185,52.617,1.392,1985,10,A201
1/10/1985,Qantas Airways,Germany,1632,410.787,6.459,796,11.673,11.74,1985,10,A201
1/10/1985,Qantas Airways,Greece,1875,22.664,3.238,535,3.124,2.911,1985,10,A201
1/10/1985,Qantas Airways,Hong Kong,9780,305.483,2.289,4869,392.654,10.206,1985,10,A201
1/10/1985,Qantas Airways,India,232,8.58,0.074,238,4.401,1.314,1985,10,A201
1/10/1985,Qantas Airways,Indonesia,5165,71.082,0.277,4258,16.722,0.621,1985,10,A201
1/10/1985,Qantas Airways,Italy,2312,53.246,2.792,802,5.963,2.556,1985,10,A201
1/10/1985,Qantas Airways,Japan,5290,452.673,32.469,4664,252.966,7.997,1985,10,A201
1/10/1985,Qantas Airways,Netherlands,358,56.341,0.046,244,9.554,5.321,1985,10,A201
1/10/1985,Qantas Airways,New Caledonia,306,1.721,0.147,247,26.518,0.353,1985,10,A201
1/10/1985,Qantas Airways,New Zealand,22918,923.876,18.959,25546,713.765,52.73,1985,10,A201
1/10/1985,Qantas Airways,Papua New Guinea,1821,10.623,0.648,1555,79.254,13.135,1985,10,A201
1/10/1985,Qantas Airways,Philippines,1682,150.839,0.212,947,78.049,0.918,1985,10,A201
1/10/1985,Qantas Airways,Singapore,14266,372.183,11.691,8294,717.495,8.922,1985,10,A201
1/10/1985,Qantas Airways,Tahiti,1437,0.427,0.121,1157,61.263,1.776,1985,10,A201
1/10/1985,Qantas Airways,Thailand,1006,7.824,0.609,679,13.061,1.013,1985,10,A201
1/10/1985,Qantas Airways,UK,8603,447.444,6.373,4652,38.457,42.104,1985,10,A201
1/10/1985,Qantas Airways,USA,15511,639.695,0.03,11342,537.626,42.636,1985,10,A201
1/10/1985,Qantas Airways,Vanuatu,429,0.952,0.089,335,5.563,0,1985,10,A201
1/10/1985,Qantas Airways,Yugoslavia,1224,15.547,0.837,213,2.569,0.321,1985,10,A201
1/10/1985,Qantas Airways,Zimbabwe,1162,31.231,0.144,614,10.534,0.187,1985,10,A201
1/10/1985,Singapore Airlines,Singapore,16821,708.101,0,10807,914.718,0,1985,10,A225
1/10/1985,South African Airways,Mauritius,176,5.469,0,135,0.318,0,1985,10,A231
1/10/1985,South African Airways,South Africa,828,32.176,0,723,19.719,0,1985,10,A231
1/11/1985,Air China,China,384,8.349,0,455,8.101,0,1985,11,A020
1/11/1985,Air India,India,1359,40.044,0,1271,32.142,0,1985,11,A036
1/11/1985,Air India,Singapore,258,1.184,0,204,55.191,0,1985,11,A036
1/11/1985,Air New Zealand,New Zealand,25345,1218.619,1.374,26053,905.507,0.12,1985,11,A042
1/11/1985,Alitalia,Italy,2356,84.716,0,1425,52.855,0,1985,11,A059
1/11/1985,Alitalia,Singapore,451,10.489,0,396,58.704,0,1985,11,A059
1/11/1985,Alitalia,Thailand,211,21.034,0,337,12.789,0,1985,11,A059
1/11/1985,British Airways,India,129,1.5,0,158,5.7,0,1985,11,A135
1/11/1985,British Airways,New Zealand,2191,78.402,0,2156,50.5,0,1985,11,A135
1/11/1985,British Airways,Oman,315,2.3,0,154,91.6,0,1985,11,A135
1/11/1985,British Airways,Singapore,3417,88.1,0,2964,218.9,0,1985,11,A135
1/11/1985,British Airways,UK,6170,333.6,0,4754,133.4,0,1985,11,A135
1/11/1985,British Airways,United Arab Emirates,360,1,0,196,138.5,0,1985,11,A135
1/11/1985,Garuda Indonesia,Indonesia,8046,263.767,0,6914,243.327,0,1985,11,A121
1/11/1985,Japan Airlines,Japan,4822,340.338,0,4453,333.302,0,1985,11,A147
1/11/1985,Malaysia Airlines,Malaysia,6487,159.984,1.74,5883,287.385,0.87,1985,11,A186
1/11/1985,Philippine Airlines,Philippines,4330,235.675,0,3694,140.645,0,1985,11,A199
1/11/1985,Qantas Airways,Bahrain,385,1.277,0.622,139,169.41,3.945,1985,11,A201
1/11/1985,Qantas Airways,Brunei,0,0,0,0,45.53,0,1985,11,A201
1/11/1985,Qantas Airways,Canada,1124,11.579,0,518,2.174,8.153,1985,11,A201
1/11/1985,Qantas Airways,China,530,11.364,0.079,784,5.9,0,1985,11,A201
1/11/1985,Qantas Airways,Fiji,2040,16.125,0.137,2089,52.424,1.395,1985,11,A201
1/11/1985,Qantas Airways,Germany,1944,278.53,9.892,1154,25.36,26.805,1985,11,A201
1/11/1985,Qantas Airways,Greece,1004,3.222,0.164,539,2.403,5.054,1985,11,A201
1/11/1985,Qantas Airways,Hong Kong,8813,328.932,0.079,6238,405.862,15.645,1985,11,A201
1/11/1985,Qantas Airways,India,370,12.984,2.412,346,1.428,2.001,1985,11,A201
1/11/1985,Qantas Airways,Indonesia,4316,81.989,0.907,4289,13.496,1.266,1985,11,A201
1/11/1985,Qantas Airways,Italy,1692,100.884,4.099,878,16.54,6.306,1985,11,A201
1/11/1985,Qantas Airways,Japan,5120,346.742,28.048,5645,292.984,13.331,1985,11,A201
1/11/1985,Qantas Airways,Netherlands,275,20.504,0.026,175,3.343,2.872,1985,11,A201
1/11/1985,Qantas Airways,New Caledonia,319,0.857,0.14,285,22.487,0.523,1985,11,A201
1/11/1985,Qantas Airways,New Zealand,26236,955.593,28.021,29099,827.477,79.337,1985,11,A201
1/11/1985,Qantas Airways,Papua New Guinea,2221,20.788,2.929,2003,92.25,20.933,1985,11,A201
1/11/1985,Qantas Airways,Philippines,1404,107.018,0.239,1390,54.073,2.027,1985,11,A201
1/11/1985,Qantas Airways,Singapore,13278,230.621,10.78,10663,639.911,13.225,1985,11,A201
1/11/1985,Qantas Airways,Tahiti,1275,0.037,0.22,1892,38.811,1.515,1985,11,A201
1/11/1985,Qantas Airways,Thailand,1043,7.423,0.185,846,8.505,1.77,1985,11,A201
1/11/1985,Qantas Airways,UK,6504,416.876,7.908,5142,54.074,98.511,1985,11,A201
1/11/1985,Qantas Airways,USA,13985,638.418,0.032,12050,676.077,76.643,1985,11,A201
1/11/1985,Qantas Airways,Vanuatu,467,0.427,0,332,8.171,0.231,1985,11,A201
1/11/1985,Qantas Airways,Yugoslavia,670,8.351,1.058,337,1.064,0.54,1985,11,A201
1/11/1985,Qantas Airways,Zimbabwe,813,9.914,0.221,814,13.154,0.892,1985,11,A201
1/11/1985,Singapore Airlines,Singapore,15788,773.915,0,13096,1093.788,0,1985,11,A225
1/11/1985,South African Airways,Mauritius,251,9.615,0,199,1.123,0,1985,11,A231
1/11/1985,South African Airways,South Africa,1450,47.196,0,1386,28.648,0,1985,11,A231
1/12/1985,Air China,China,192,36.91,0,336,6.034,0,1985,12,A020
1/12/1985,Air India,India,1132,48.382,0,1174,33.368,0,1985,12,A036
1/12/1985,Air India,Singapore,233,0.21,0,255,40.493,0,1985,12,A036
1/12/1985,Air New Zealand,New Zealand,32142,1637.91,2.698,40320,1156.062,1.019,1985,12,A042
1/12/1985,Alitalia,Italy,2065,86.731,0,1984,28.652,0,1985,12,A059
1/12/1985,Alitalia,Singapore,476,7.69,0,519,72.273,0,1985,12,A059
1/12/1985,Alitalia,Thailand,201,14.232,0,218,10.555,0,1985,12,A059
1/12/1985,British Airways,India,136,0.9,0,223,5.4,0,1985,12,A135
1/12/1985,British Airways,New Zealand,2183,55.2,0,2337,50.7,0,1985,12,A135
1/12/1985,British Airways,Oman,205,2.6,0,361,81.5,0,1985,12,A135
1/12/1985,British Airways,Singapore,2653,85.6,0,2652,155.3,0,1985,12,A135
1/12/1985,British Airways,Thailand,84,2,0,175,1.2,0,1985,12,A135
1/12/1985,British Airways,UK,8724,303.4,0,7594,172.6,0,1985,12,A135
1/12/1985,British Airways,United Arab Emirates,237,0,0,355,211.4,0,1985,12,A135
1/12/1985,Garuda Indonesia,Indonesia,8328,257.11,0,8551,203.136,0,1985,12,A121
1/12/1985,Japan Airlines,Japan,4572,325.395,0,4493,379.644,0,1985,12,A147
1/12/1985,Malaysia Airlines,Malaysia,6591,254.156,2.864,7378,274.611,0.519,1985,12,A186
1/12/1985,Philippine Airlines,Philippines,3472,187.769,0,4288,143.304,0,1985,12,A199
1/12/1985,Qantas Airways,Bahrain,375,1.064,1.248,211,117.481,5.565,1985,12,A201
1/12/1985,Qantas Airways,Canada,615,4.682,0,648,0.609,4.907,1985,12,A201
1/12/1985,Qantas Airways,China,742,44.578,0.275,872,14.408,0.001,1985,12,A201
1/12/1985,Qantas Airways,Fiji,1675,11.218,0.172,2174,50.723,1.653,1985,12,A201
1/12/1985,Qantas Airways,Germany,2345,313.511,11.176,1423,37.353,40.891,1985,12,A201
1/12/1985,Qantas Airways,Greece,771,2.626,0.309,901,4.01,5.752,1985,12,A201
1/12/1985,Qantas Airways,Hong Kong,8470,320.986,0.059,9609,406.397,18.965,1985,12,A201
1/12/1985,Qantas Airways,India,320,19.089,0.482,950,3.108,2.351,1985,12,A201
1/12/1985,Qantas Airways,Indonesia,5317,74.745,1.537,6050,27.974,1.479,1985,12,A201
1/12/1985,Qantas Airways,Italy,1621,75.117,5.98,1586,58.205,8.718,1985,12,A201
1/12/1985,Qantas Airways,Japan,5460,295.965,37.479,4735,361.836,15.958,1985,12,A201
1/12/1985,Qantas Airways,Netherlands,381,14.085,0.025,263,1.368,4.737,1985,12,A201
1/12/1985,Qantas Airways,New Caledonia,744,0.789,0.277,594,36.029,0.524,1985,12,A201
1/12/1985,Qantas Airways,New Zealand,27308,961.767,53.874,37175,788.039,99.837,1985,12,A201
1/12/1985,Qantas Airways,Papua New Guinea,3178,67.929,6.427,2323,97.934,20.823,1985,12,A201
1/12/1985,Qantas Airways,Philippines,1533,92.432,0.379,2095,126.658,2.371,1985,12,A201
1/12/1985,Qantas Airways,Singapore,13525,140.345,12.978,17104,485.528,15.621,1985,12,A201
1/12/1985,Qantas Airways,Tahiti,885,0.058,0.217,1171,79.431,1.503,1985,12,A201
1/12/1985,Qantas Airways,Thailand,1057,5.658,0.311,1597,28.869,1.834,1985,12,A201
1/12/1985,Qantas Airways,UK,9233,343.552,9.361,7356,53.795,156.254,1985,12,A201
1/12/1985,Qantas Airways,USA,10289,542.053,0.04,11812,831.09,96.669,1985,12,A201
1/12/1985,Qantas Airways,Vanuatu,544,1.378,0,634,5.877,0,1985,12,A201
1/12/1985,Qantas Airways,Yugoslavia,644,8.868,2.097,435,0.816,0.953,1985,12,A201
1/12/1985,Qantas Airways,Zimbabwe,973,27.1,0.085,1189,17.828,1.578,1985,12,A201
1/12/1985,Singapore Airlines,Singapore,17234,731.883,0,18446,1186.086,0,1985,12,A225
1/12/1985,South African Airways,Mauritius,34,5.846,0,43,0.697,0,1985,12,A231
1/12/1985,South African Airways,South Africa,1319,36.295,0,1254,29.149,0,1985,12,A231
1/1/1986,Air China,China,439,13.014,0,393,11.356,0,1986,1,A020
1/1/1986,Air India,India,1384,37.778,0,1238,22.17,0,1986,1,A036
1/1/1986,Air India,Singapore,386,0.207,0,243,64.618,0,1986,1,A036
1/1/1986,Air New Zealand,New Zealand,35175,819.321,0.317,29190,612.58,0.173,1986,1,A042
1/1/1986,Alitalia,Italy,2146,61.762,0,1286,22.029,0,1986,1,A059
1/1/1986,Alitalia,Singapore,506,5.958,0,488,93.897,0,1986,1,A059
1/1/1986,Alitalia,Thailand,286,9.048,0,296,10.475,0,1986,1,A059
1/1/1986,British Airways,India,244,1.1,0,55,3.9,0,1986,1,A135
1/1/1986,British Airways,New Zealand,2357,33.4,0,2017,37.7,0,1986,1,A135
1/1/1986,British Airways,Oman,307,2.1,0,129,90,0,1986,1,A135
1/1/1986,British Airways,Singapore,4000,84.9,0,3207,291.5,0,1986,1,A135
1/1/1986,British Airways,Thailand,325,4.6,0,210,17.4,0,1986,1,A135
1/1/1986,British Airways,UK,7253,212.6,0,5837,92,0,1986,1,A135
1/1/1986,British Airways,United Arab Emirates,209,0.6,0,207,187.2,0,1986,1,A135
1/1/1986,Garuda Indonesia,Indonesia,10703,212.374,0,9290,211.381,0,1986,1,A121
1/1/1986,Japan Airlines,Japan,4218,197.273,0,4041,136.695,0,1986,1,A147
1/1/1986,Malaysia Airlines,Malaysia,7237,212.871,2.515,6438,272.845,1.004,1986,1,A186
1/1/1986,Philippine Airlines,Philippines,4659,146.057,0,3426,165.938,0,1986,1,A199
1/1/1986,Qantas Airways,Bahrain,354,0.832,0.482,198,150.939,3.398,1986,1,A201
1/1/1986,Qantas Airways,Canada,777,4.407,0,630,0.091,2.761,1986,1,A201
1/1/1986,Qantas Airways,China,710,14.233,0.159,652,4.731,0.001,1986,1,A201
1/1/1986,Qantas Airways,Fiji,2595,10.44,0.104,1894,48.623,0.795,1986,1,A201
1/1/1986,Qantas Airways,Germany,1921,171.466,9.918,2057,11.207,16.513,1986,1,A201
1/1/1986,Qantas Airways,Greece,908,0.99,0.283,397,1.487,2.918,1986,1,A201
1/1/1986,Qantas Airways,Hong Kong,10981,264.737,0.099,7288,432.432,12.78,1986,1,A201
1/1/1986,Qantas Airways,India,787,9.998,1.258,336,4.939,1.588,1986,1,A201
1/1/1986,Qantas Airways,Indonesia,7609,50.336,1.001,6799,20.055,0.9,1986,1,A201
1/1/1986,Qantas Airways,Italy,1657,61.303,3.533,1286,31.029,3.584,1986,1,A201
1/1/1986,Qantas Airways,Japan,3894,214.424,21.588,4970,243.879,10.476,1986,1,A201
1/1/1986,Qantas Airways,Netherlands,687,9.809,0.034,443,2.813,2.623,1986,1,A201
1/1/1986,Qantas Airways,New Caledonia,1041,0.521,0.138,618,31.76,0.428,1986,1,A201
1/1/1986,Qantas Airways,New Zealand,37781,663.747,18.177,31175,502.486,53.467,1986,1,A201
1/1/1986,Qantas Airways,Papua New Guinea,3034,27.077,3.062,3053,69.091,17.231,1986,1,A201
